ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
91,Kathleen Beltran,Cuba,2500,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm,The Time Has Come Again For Disco,Baja,Passion-Fruit
131,Haider Hardin,Greece,2503,Boisterous Throwback,View,Passion-Fruit,Stay,Baja,Passion-Fruit
18,Vera Wang,Spain,2521,Boisterous Throwback,Face Painting,Murgh-Pulao,The Time Has Come Again For Disco,View,Passion-Fruit
162,Norman Nelson,Peru,2559,Tum Jeeto Ya Haro,Flag,HotDog,Stay,Flag,Passion-Fruit
183,Rohan Carr,Malawi,2572,The Time Has Come Again For Disco,Flag,Kofta-Kabab,Time For Endless Adventures,Seats,Biryani
200,Harvey England,Argentina,2607,Boisterous Throwback,Seats,Shirako,Boisterous Throwback,Foam-Hand,Murgh-Pulao
21,Safa Hatfield,Korea South,2643,The Time Has Come Again For Disco,Baja,Passion-Fruit,Boisterous Throwback,View,Biryani
101,Zack Odom,Belize,2685,Time For Endless Adventures,View,Fish,Stay,Shirts,HotDog
10,Alicia Reilly,Belgium,2944,Kala Jora,Foam-Hand,HotDog,All In World,Shirts,Biryani
147,Jodie Riddle,Oman,3031,Boisterous Throwback,Seats,Fish,Kala Jora,Shirts,Fried-Silk-Worm
243,Wayne Craig,South Africa,3041,Boisterous Throwback,Flag,Fish,Boisterous Throwback,Foam-Hand,Biryani
58,Youssef Griffith,Belize,3114,Boisterous Throwback,Foam-Hand,Kofta-Kabab,Tum Jeeto Ya Haro,Baja,Shirako
136,Kaitlin Lambert,Saudi Arabia,3159,Stay,Flag,Fried-Silk-Worm,Boisterous Throwback,Face Painting,Kofta-Kabab
132,Marwa Pitts,Brazil,3182,Stay,Seats,Fried-Silk-Worm,Tum Jeeto Ya Haro,View,Murgh-Pulao
39,Ariana Sheppard,Seychelles,3254,Kala Jora,Foam-Hand,Biryani,The Time Has Come Again For Disco,Face Painting,Biryani
69,Ray Mcgee,Estonia,3317,Boisterous Throwback,Seats,Biryani,Stay,View,Biryani
97,Wyatt Bailey,Macedonia,3337,Time For Endless Adventures,Seats,Biryani,Kala Jora,View,Murgh-Pulao
246,Rafe Curry,Vietnam,3375,Time For Endless Adventures,Face Painting,Shirako,All In World,View,Fish
112,Anne Mcgowan,Egypt,3560,Boisterous Throwback,Shirts,Fried-Silk-Worm,The Time Has Come Again For Disco,Face Painting,Fish
179,Milo Coffey,Guatemala,3606,Tum Jeeto Ya Haro,View,Passion-Fruit,Time For Endless Adventures,Shirts,Kofta-Kabab
240,Mina Pittman,Burkina,3640,The Time Has Come Again For Disco,Baja,Dragon-Fruit,Time For Endless Adventures,Face Painting,Fried-Silk-Worm
52,Rafe White,Saint Vincent & the Grenadines,3643,Stay,Flag,Dragon-Fruit,Tum Jeeto Ya Haro,Foam-Hand,Kofta-Kabab
73,Dale Patton,Australia,3669,The Time Has Come Again For Disco,Shirts,Passion-Fruit,Kala Jora,Face Painting,HotDog
235,Hallie Kim,Morocco,3721,Kala Jora,Foam-Hand,Fish,All In World,Face Painting,Dragon-Fruit
208,Madeleine Bruce,Tajikistan,3804,The Time Has Come Again For Disco,Shirts,Dragon-Fruit,Tum Jeeto Ya Haro,Flag,Passion-Fruit
191,Marianne Hernandez,Bhutan,3919,The Time Has Come Again For Disco,Seats,Kofta-Kabab,Boisterous Throwback,Face Painting,Biryani
103,Kezia Maldonado,Ivory Coast,3940,The Time Has Come Again For Disco,Shirts,Fried-Silk-Worm,Tum Jeeto Ya Haro,View,Fried-Silk-Worm
138,Abbas Hopkins,Albania,3978,Kala Jora,Baja,Fried-Silk-Worm,Stay,Foam-Hand,Passion-Fruit
20,Jamal Hilton,Malaysia,4088,Boisterous Throwback,Foam-Hand,HotDog,The Time Has Come Again For Disco,Baja,Passion-Fruit
225,Kajus Harding,Paraguay,4137,Stay,Flag,Kofta-Kabab,The Time Has Come Again For Disco,Seats,Passion-Fruit
74,Fahad Key,Dominican Republic,4161,Tum Jeeto Ya Haro,Baja,HotDog,All In World,Flag,HotDog
95,Dylan Salazar,Kyrgyzstan,4258,Tum Jeeto Ya Haro,Face Painting,Dragon-Fruit,Kala Jora,View,Murgh-Pulao
44,Declan Lang,Mongolia,4290,Time For Endless Adventures,Face Painting,Dragon-Fruit,Tum Jeeto Ya Haro,Flag,Biryani
211,Aiza Daniel,Sierra Leone,4357,All In World,Baja,Shirako,Stay,View,HotDog
37,Sydney Stein,Andorra,4367,All In World,Flag,Fried-Silk-Worm,Boisterous Throwback,Shirts,Biryani
57,Mahir Romero,Cameroon,4407,The Time Has Come Again For Disco,Baja,Passion-Fruit,Stay,Baja,Shirako
25,Osman Pittman,Iran,4416,Stay,Foam-Hand,Shirako,All In World,Seats,Passion-Fruit
27,Fatima Valdez,Korea South,4454,The Time Has Come Again For Disco,Flag,Passion-Fruit,The Time Has Come Again For Disco,Seats,HotDog
49,Glenn Dominguez,Latvia,4483,Tum Jeeto Ya Haro,Face Painting,Kofta-Kabab,Tum Jeeto Ya Haro,Seats,Biryani
81,Lorraine Lindsay,Nepal,4515,All In World,Baja,Fish,Tum Jeeto Ya Haro,View,Biryani
107,Sami Bartlett,Uruguay,4522,Boisterous Throwback,Seats,Murgh-Pulao,Kala Jora,Foam-Hand,Fish
206,Haroon Leon,Japan,4524,Tum Jeeto Ya Haro,View,Kofta-Kabab,Boisterous Throwback,Shirts,Passion-Fruit
129,Filip Thompson,Zimbabwe,4559,Stay,Shirts,Murgh-Pulao,Boisterous Throwback,Shirts,Kofta-Kabab
217,Gail Oliver,Iraq,4598,Stay,Face Painting,Biryani,All In World,Face Painting,Kofta-Kabab
7,Ela Gibson,Denmark,4662,Tum Jeeto Ya Haro,Baja,Passion-Fruit,Time For Endless Adventures,Foam-Hand,Passion-Fruit
53,Lyla Andrews,Vatican City,4700,Time For Endless Adventures,Baja,Murgh-Pulao,Time For Endless Adventures,Shirts,HotDog
145,Lily-May Hammond,Macedonia,4731,Time For Endless Adventures,Foam-Hand,Shirako,Stay,Foam-Hand,Kofta-Kabab
166,Deacon Bolton,Iceland,4808,Time For Endless Adventures,Foam-Hand,Passion-Fruit,The Time Has Come Again For Disco,Baja,Fish
85,Sienna Mcbride,Montenegro,4844,Kala Jora,Baja,Shirako,Tum Jeeto Ya Haro,Seats,Kofta-Kabab
35,Marcus Cole,San Marino,4973,Stay,View,Shirako,Stay,Face Painting,HotDog
242,Moses Bloggs,Tajikistan,5091,Time For Endless Adventures,Face Painting,Kofta-Kabab,Tum Jeeto Ya Haro,Seats,Passion-Fruit
40,Saad Summers,Niger,5114,All In World,Seats,Murgh-Pulao,The Time Has Come Again For Disco,Shirts,Kofta-Kabab
55,Cecily Leon,Eritrea,5128,Boisterous Throwback,Foam-Hand,Murgh-Pulao,All In World,Foam-Hand,Fish
160,Levi Ellis,Solomon Islands,5224,Boisterous Throwback,Shirts,Shirako,Time For Endless Adventures,Seats,Passion-Fruit
154,Kelsie Beck,Congo,5278,The Time Has Come Again For Disco,Face Painting,Biryani,All In World,Face Painting,HotDog
209,Declan Marks,St Lucia,5355,Stay,Foam-Hand,Biryani,The Time Has Come Again For Disco,Baja,Biryani
226,Gabriel Gillespie,Dominican Republic,5389,The Time Has Come Again For Disco,Shirts,Murgh-Pulao,Time For Endless Adventures,Flag,Kofta-Kabab
190,Dillan Sherman,Chile,5406,Kala Jora,Flag,HotDog,Boisterous Throwback,Face Painting,Passion-Fruit
60,Maariyah Savage,Ecuador,5419,Tum Jeeto Ya Haro,Seats,HotDog,Boisterous Throwback,Foam-Hand,Fried-Silk-Worm
4,Shanice Petersen,Moldova,5447,Tum Jeeto Ya Haro,Face Painting,Kofta-Kabab,Kala Jora,Face Painting,Dragon-Fruit
22,Ayden Griffin,Canada,5529,Boisterous Throwback,Seats,Shirako,All In World,Foam-Hand,Biryani
134,Gerard Calhoun,Eritrea,5565,Tum Jeeto Ya Haro,Foam-Hand,Murgh-Pulao,Kala Jora,Shirts,Shirako
106,Amber Guerra,Tuvalu,5607,Time For Endless Adventures,Shirts,Dragon-Fruit,The Time Has Come Again For Disco,Face Painting,Fish
221,Harley Hebert,Trinidad & Tobago,5621,Kala Jora,Shirts,Shirako,Time For Endless Adventures,Flag,Fish
43,Daniela Cantu,Bahrain,5641,The Time Has Come Again For Disco,View,Dragon-Fruit,Boisterous Throwback,Foam-Hand,HotDog
143,Yasmin Connor,Pakistan,5673,Tum Jeeto Ya Haro,Seats,Murgh-Pulao,Time For Endless Adventures,Flag,Passion-Fruit
93,Betsy Villa,Luxembourg,5750,The Time Has Come Again For Disco,Baja,Passion-Fruit,The Time Has Come Again For Disco,View,Fried-Silk-Worm
227,Alyssia Hunt,Benin,5755,Tum Jeeto Ya Haro,Foam-Hand,Fish,Tum Jeeto Ya Haro,View,Dragon-Fruit
232,Dale Jordan,Moldova,5790,Kala Jora,Foam-Hand,HotDog,Kala Jora,View,Fish
61,Sam Juarez,Mongolia,5809,All In World,Shirts,Passion-Fruit,Kala Jora,Face Painting,Dragon-Fruit
174,Cody Alvarez,Tuvalu,5860,The Time Has Come Again For Disco,Seats,Shirako,Stay,Face Painting,Murgh-Pulao
153,Carl Ryan,Mozambique,5862,All In World,Face Painting,Fried-Silk-Worm,Stay,View,Shirako
155,Michaela Hicks,Singapore,5872,Kala Jora,Flag,Dragon-Fruit,Stay,Seats,Kofta-Kabab
122,Stuart Krueger,South Sudan,5886,Time For Endless Adventures,Seats,Shirako,Boisterous Throwback,Baja,Biryani
238,Savannah Jones,Bulgaria,5901,Stay,Shirts,Fried-Silk-Worm,The Time Has Come Again For Disco,Foam-Hand,Passion-Fruit
181,Liliana Harrison,Bahamas,5988,All In World,Flag,Passion-Fruit,Time For Endless Adventures,Shirts,Shirako
56,Ismaeel Ryan,Bosnia Herzegovina,6044,Stay,Baja,Shirako,All In World,Shirts,Kofta-Kabab
82,Kallum Mcgrath,Ghana,6048,Boisterous Throwback,Foam-Hand,Fish,Time For Endless Adventures,Foam-Hand,Dragon-Fruit
78,Fynn Combs,Egypt,6129,All In World,Seats,Murgh-Pulao,Kala Jora,Seats,Murgh-Pulao
117,Frankie Montes,Cuba,6142,Stay,Flag,Biryani,Boisterous Throwback,Foam-Hand,Dragon-Fruit
36,Asma Montoya,Equatorial Guinea,6232,Kala Jora,Face Painting,Biryani,Boisterous Throwback,View,HotDog
100,Lina Nolan,Brazil,6295,Tum Jeeto Ya Haro,Baja,Fish,Time For Endless Adventures,Shirts,Kofta-Kabab
219,Mohsin Schwartz,Samoa,6309,The Time Has Come Again For Disco,Seats,Fried-Silk-Worm,The Time Has Come Again For Disco,Baja,Kofta-Kabab
80,Mark Taylor,Papua New Guinea,6321,Time For Endless Adventures,View,HotDog,Kala Jora,Face Painting,Passion-Fruit
173,Elsa Ayers,Kosovo,6367,Tum Jeeto Ya Haro,Shirts,HotDog,The Time Has Come Again For Disco,Foam-Hand,Fried-Silk-Worm
72,Ines Meyers,Vatican City,6409,Kala Jora,Shirts,Dragon-Fruit,All In World,Flag,Kofta-Kabab
128,Xavier Benson,Oman,6497,Kala Jora,Baja,Dragon-Fruit,All In World,Flag,Biryani
247,Nell Berg,Zimbabwe,6520,Boisterous Throwback,View,Biryani,Kala Jora,Foam-Hand,Biryani
212,Honey Roach,Mauritius,6543,Time For Endless Adventures,View,HotDog,Stay,Seats,Fish
13,Lee Mann,Iraq,6573,Boisterous Throwback,View,Passion-Fruit,Tum Jeeto Ya Haro,View,Shirako
185,Laiba Greene,Equatorial Guinea,6607,Tum Jeeto Ya Haro,Face Painting,Shirako,Kala Jora,Face Painting,Murgh-Pulao
140,Md Ferguson,Slovenia,6632,Time For Endless Adventures,View,Dragon-Fruit,Stay,Face Painting,Biryani
198,Megan Lawson,Libya,6697,The Time Has Come Again For Disco,Baja,Passion-Fruit,The Time Has Come Again For Disco,Flag,Dragon-Fruit
165,Neo Pugh,Singapore,6769,Time For Endless Adventures,Flag,Kofta-Kabab,All In World,Flag,Kofta-Kabab
139,Josie Khan,Venezuela,6787,Boisterous Throwback,Foam-Hand,Kofta-Kabab,Boisterous Throwback,Shirts,Dragon-Fruit
195,Laurie Buck,Nicaragua,6803,Boisterous Throwback,View,Dragon-Fruit,Stay,Foam-Hand,Dragon-Fruit
48,Zane Moss,Nepal,6847,Stay,Foam-Hand,Biryani,The Time Has Come Again For Disco,Foam-Hand,Biryani
31,Fraser Mata,Turkey,6904,The Time Has Come Again For Disco,Flag,Dragon-Fruit,Tum Jeeto Ya Haro,Face Painting,Dragon-Fruit
46,Thea Lyons,Luxembourg,6940,Time For Endless Adventures,Face Painting,Murgh-Pulao,Tum Jeeto Ya Haro,Foam-Hand,Fried-Silk-Worm
51,Kyron Davis,Madagascar,6951,Stay,Flag,Kofta-Kabab,Stay,Seats,Shirako
250,Gregory Mccann,Austria,7000,Boisterous Throwback,Seats,Murgh-Pulao,Boisterous Throwback,Foam-Hand,Fried-Silk-Worm
119,Jasmin Mcdaniel,Chile,7022,Stay,View,Passion-Fruit,Stay,Shirts,Dragon-Fruit
214,Lillian Krueger,China,7085,Time For Endless Adventures,Flag,Dragon-Fruit,Kala Jora,Shirts,Dragon-Fruit
180,Benjamin Kaufman,Chad,7106,All In World,Foam-Hand,Biryani,The Time Has Come Again For Disco,Baja,Murgh-Pulao
151,Grayson Sawyer,Myanmar,7175,Boisterous Throwback,Foam-Hand,HotDog,Kala Jora,Flag,Murgh-Pulao
77,Christina Webster,Qatar,7208,Time For Endless Adventures,Flag,Fried-Silk-Worm,Tum Jeeto Ya Haro,Seats,Kofta-Kabab
149,Aneesa Mcdonald,Malawi,7267,Kala Jora,Seats,Biryani,All In World,Seats,Kofta-Kabab
15,Lillian Cooper,Marshall Islands,7277,All In World,Face Painting,Biryani,Tum Jeeto Ya Haro,Shirts,Biryani
5,Lachlan Wheeler,Costa Rica,7286,All In World,Foam-Hand,Shirako,Kala Jora,View,Dragon-Fruit
109,Randy Hall,Romania,7312,Time For Endless Adventures,Shirts,HotDog,Time For Endless Adventures,Shirts,Murgh-Pulao
17,Anita Mcconnell,Dominica,7315,Kala Jora,Baja,Biryani,Boisterous Throwback,Foam-Hand,Fried-Silk-Worm
102,Grace Barry,Senegal,7361,Kala Jora,Flag,Biryani,All In World,Foam-Hand,Shirako
234,Elise Watkins,India,7521,Stay,Seats,Fish,Boisterous Throwback,Shirts,Shirako
144,Jazmin Hart,Suriname,7548,Tum Jeeto Ya Haro,Flag,Murgh-Pulao,Tum Jeeto Ya Haro,Baja,Murgh-Pulao
199,Muhammad Mcintyre,Ukraine,7558,Boisterous Throwback,Face Painting,Murgh-Pulao,Tum Jeeto Ya Haro,Baja,Kofta-Kabab
237,Gordon Harmon,Algeria,7723,Stay,Face Painting,Kofta-Kabab,Stay,Foam-Hand,Shirako
178,Mohammed Kelley,Benin,7724,The Time Has Come Again For Disco,Flag,Fish,Boisterous Throwback,Seats,Shirako
244,Lorenzo Macias,Uganda,7808,Tum Jeeto Ya Haro,View,Biryani,Tum Jeeto Ya Haro,Shirts,Fried-Silk-Worm
187,Sean Ochoa,Iceland,7814,Boisterous Throwback,Face Painting,Kofta-Kabab,Kala Jora,Baja,Fried-Silk-Worm
170,Lyla Mack,Peru,7828,Boisterous Throwback,Seats,Fried-Silk-Worm,All In World,Face Painting,Dragon-Fruit
169,Mehmet Holmes,Luxembourg,7844,Kala Jora,Flag,Murgh-Pulao,Tum Jeeto Ya Haro,Foam-Hand,Passion-Fruit
28,Matthew Cummings,Korea South,7855,Tum Jeeto Ya Haro,Foam-Hand,Fried-Silk-Worm,The Time Has Come Again For Disco,Baja,Fish
213,Ray Davies,Brunei,7856,Kala Jora,View,HotDog,The Time Has Come Again For Disco,Face Painting,HotDog
2,Neil Nguyen,Italy,7905,Kala Jora,Flag,Fish,Tum Jeeto Ya Haro,Foam-Hand,Murgh-Pulao
167,Clark Church,Eritrea,7913,Stay,Flag,Biryani,The Time Has Come Again For Disco,Seats,Fish
29,Luke Brewer,Netherlands,7971,The Time Has Come Again For Disco,Seats,HotDog,Stay,View,Kofta-Kabab
66,Zeeshan Wallace,Indonesia,7983,Kala Jora,Face Painting,Biryani,Stay,View,Shirako
50,Ellie-Mae Maldonado,Armenia,7993,All In World,Foam-Hand,Fried-Silk-Worm,Tum Jeeto Ya Haro,Face Painting,Fried-Silk-Worm
146,Daniyal French,Eritrea,8012,All In World,Flag,Biryani,The Time Has Come Again For Disco,View,Fish
88,Eden Lindsey,St Lucia,8027,All In World,View,Shirako,All In World,Shirts,Kofta-Kabab
113,Bilal Dennis,Nauru,8082,Tum Jeeto Ya Haro,Seats,Shirako,The Time Has Come Again For Disco,Shirts,Kofta-Kabab
182,Fiona Roberts,Ghana,8104,The Time Has Come Again For Disco,Seats,Shirako,The Time Has Come Again For Disco,Baja,Fish
110,Melisa Murphy,Spain,8135,Boisterous Throwback,Shirts,Shirako,Stay,Baja,Passion-Fruit
87,Shannon Dickson,Saint Vincent & the Grenadines,8143,Tum Jeeto Ya Haro,Baja,Dragon-Fruit,The Time Has Come Again For Disco,Face Painting,Shirako
19,Tamara Tate,Burundi,8158,Stay,View,Fish,Tum Jeeto Ya Haro,Shirts,HotDog
156,Lucinda Delacruz,Mongolia,8180,Tum Jeeto Ya Haro,Baja,Passion-Fruit,Tum Jeeto Ya Haro,View,Kofta-Kabab
233,Lana Barron,Lithuania,8181,Stay,View,Kofta-Kabab,Stay,Seats,Biryani
194,April Holt,Ethiopia,8262,Kala Jora,Foam-Hand,Fish,The Time Has Come Again For Disco,Flag,Kofta-Kabab
71,Sid Shaw,Togo,8266,Stay,Foam-Hand,Fish,Tum Jeeto Ya Haro,Foam-Hand,Shirako
64,Jacques Carver,Seychelles,8278,All In World,Seats,Fried-Silk-Worm,Time For Endless Adventures,Shirts,Dragon-Fruit
124,Francesca Stephenson,Cyprus,8309,All In World,Seats,Biryani,Time For Endless Adventures,View,Biryani
8,Robert Buck,Colombia,8327,Time For Endless Adventures,Shirts,Fried-Silk-Worm,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm
83,Carys Walker,Myanmar,8410,All In World,Seats,Dragon-Fruit,Boisterous Throwback,Baja,Dragon-Fruit
9,Mohammed Bishop,Hungary,8555,Time For Endless Adventures,View,Passion-Fruit,Kala Jora,Flag,Murgh-Pulao
67,Angelina Knox,United States,8558,Kala Jora,Foam-Hand,Kofta-Kabab,Boisterous Throwback,Shirts,Fish
202,Aaron Ball,Norway,8562,All In World,View,HotDog,Tum Jeeto Ya Haro,Baja,Dragon-Fruit
89,Katy Sullivan,Tunisia,8629,Boisterous Throwback,Face Painting,Fish,Boisterous Throwback,Shirts,Kofta-Kabab
201,Ivy Randall,Ethiopia,8639,Tum Jeeto Ya Haro,View,Fish,All In World,Seats,Murgh-Pulao
222,Alessia Hale,Jordan,8782,The Time Has Come Again For Disco,Baja,Dragon-Fruit,Boisterous Throwback,Baja,Fried-Silk-Worm
168,Saffron Curtis,Spain,8821,The Time Has Come Again For Disco,Flag,HotDog,Boisterous Throwback,View,Kofta-Kabab
