ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
96,Mitchell Cunningham,Mozambique,69,Kala Jora,Shirts,Murgh-Pulao,Time For Endless Adventures,Seats,Fried-Silk-Worm
1441,Kylie Hood,Uganda,70,Tum Jeeto Ya Haro,Baja,Passion-Fruit,All In World,Face Painting,Dragon-Fruit
1284,Daniyal Burton,Rwanda,72,Tum Jeeto Ya Haro,Seats,Dragon-Fruit,Kala Jora,Foam-Hand,Murgh-Pulao
1202,Bronte Mcmillan,Norway,73,Tum Jeeto Ya Haro,Baja,Fish,Stay,Face Painting,Fried-Silk-Worm
373,Marissa Guerrero,Mexico,74,Tum Jeeto Ya Haro,Shirts,Fried-Silk-Worm,Stay,Seats,Passion-Fruit
1323,Shane Rosales,Armenia,75,Kala Jora,Foam-Hand,Passion-Fruit,All In World,Flag,Passion-Fruit
1351,Brayden Hilton,Ecuador,77,Stay,Seats,Dragon-Fruit,All In World,Flag,Fried-Silk-Worm
1495,Ehsan Wagner,Tajikistan,78,Kala Jora,Seats,HotDog,Tum Jeeto Ya Haro,Flag,Dragon-Fruit
1072,Phoebe Neal,Liechtenstein,79,Boisterous Throwback,Seats,Dragon-Fruit,Boisterous Throwback,Baja,HotDog
1444,Zayn Woodward,Venezuela,80,The Time Has Come Again For Disco,Shirts,Fried-Silk-Worm,The Time Has Come Again For Disco,Baja,Murgh-Pulao
1196,Ayub Short,Ukraine,82,The Time Has Come Again For Disco,Baja,Fish,Kala Jora,Flag,Shirako
1452,Ruth Griffith,Palestine,83,Stay,Seats,HotDog,Boisterous Throwback,Foam-Hand,Passion-Fruit
1033,Aleksander Kidd,Dominican Republic,84,Boisterous Throwback,Baja,Dragon-Fruit,Stay,Baja,Dragon-Fruit
331,Florence Medina,Comoros,85,The Time Has Come Again For Disco,Foam-Hand,Kofta-Kabab,Time For Endless Adventures,Flag,Biryani
1162,Alastair Davenport,Iceland,86,Stay,Foam-Hand,Fried-Silk-Worm,Stay,Baja,Kofta-Kabab
590,Alexa Castaneda,Kosovo,87,The Time Has Come Again For Disco,View,Dragon-Fruit,The Time Has Come Again For Disco,Baja,Fish
102,Hasnain O'Quinn,Serbia,88,Stay,Face Painting,Dragon-Fruit,The Time Has Come Again For Disco,Seats,Fish
588,Caoimhe Trevino,Nicaragua,90,Kala Jora,Flag,Biryani,Tum Jeeto Ya Haro,Shirts,Fish
1195,Ayah O'Gallagher,Central African Rep,91,Time For Endless Adventures,Seats,Passion-Fruit,Kala Jora,Shirts,HotDog
1219,Mina Cox,Belgium,92,All In World,Seats,Passion-Fruit,All In World,Foam-Hand,Passion-Fruit
674,Amna Stuart,Vanuatu,93,The Time Has Come Again For Disco,Seats,HotDog,All In World,View,Fried-Silk-Worm
1403,Tallulah Harris,Burundi,95,Tum Jeeto Ya Haro,Baja,Shirako,All In World,Seats,Biryani
85,Youssef Coleman,Serbia,96,All In World,Face Painting,Kofta-Kabab,Stay,Seats,Kofta-Kabab
1027,Donna White,Venezuela,97,Boisterous Throwback,Face Painting,Biryani,Tum Jeeto Ya Haro,View,Dragon-Fruit
481,Rodney Burnett,Madagascar,98,Time For Endless Adventures,View,Passion-Fruit,All In World,Face Painting,Fish
1410,Nora Farrell,Botswana,99,All In World,View,Murgh-Pulao,All In World,Face Painting,Fish
821,Natalie Cuevas,Cuba,100,Kala Jora,Shirts,Biryani,Tum Jeeto Ya Haro,View,Biryani
1036,Mark Manning,United Arab Emirates,101,The Time Has Come Again For Disco,Foam-Hand,Fish,Kala Jora,View,Dragon-Fruit
1061,Alec Rasmussen,Saudi Arabia,103,Kala Jora,Seats,Dragon-Fruit,Kala Jora,View,Shirako
966,Mercedes Kelly,Madagascar,104,Boisterous Throwback,Flag,Passion-Fruit,Tum Jeeto Ya Haro,Foam-Hand,Fried-Silk-Worm
1464,Shreya Reyes,Tunisia,105,Stay,Baja,HotDog,Boisterous Throwback,Foam-Hand,Kofta-Kabab
274,Kyle Maldonado,Qatar,106,Kala Jora,Seats,Shirako,Tum Jeeto Ya Haro,View,Murgh-Pulao
788,Albert Cameron,Luxembourg,107,All In World,Seats,Passion-Fruit,Stay,Shirts,Fish
929,Casey Petty,Cyprus,108,All In World,Baja,Dragon-Fruit,Kala Jora,Face Painting,Shirako
1113,Heidi Hebert,Brunei,110,Tum Jeeto Ya Haro,Foam-Hand,Dragon-Fruit,The Time Has Come Again For Disco,View,Fish
869,Tanisha Roach,Kosovo,111,Tum Jeeto Ya Haro,Baja,HotDog,Tum Jeeto Ya Haro,Shirts,Biryani
14,Elle Blankenship,Lebanon,112,Kala Jora,Foam-Hand,Fried-Silk-Worm,All In World,Shirts,Murgh-Pulao
1470,Isabella Acosta,China,113,The Time Has Come Again For Disco,Seats,HotDog,The Time Has Come Again For Disco,Face Painting,Kofta-Kabab
933,Lochlan Malone,Jordan,114,All In World,Foam-Hand,Murgh-Pulao,All In World,Face Painting,Passion-Fruit
1253,Brodie Houston,Kazakhstan,115,All In World,Baja,Dragon-Fruit,Tum Jeeto Ya Haro,Face Painting,Biryani
834,Leyton Bowen,Georgia,116,Stay,Face Painting,Fish,Stay,Baja,Shirako
1078,Stacey Richards,Belarus,117,All In World,Shirts,Murgh-Pulao,Tum Jeeto Ya Haro,Flag,Shirako
1047,Reuben Wise,Japan,118,Stay,Seats,Shirako,Boisterous Throwback,Foam-Hand,Fried-Silk-Worm
897,Barry Bullock,Benin,119,Time For Endless Adventures,Shirts,Dragon-Fruit,Kala Jora,Foam-Hand,Biryani
977,Eryn Curtis,Paraguay,121,All In World,Baja,Dragon-Fruit,Tum Jeeto Ya Haro,View,Murgh-Pulao
1478,Bertie Villanueva,Belize,122,Boisterous Throwback,Foam-Hand,Murgh-Pulao,Stay,Flag,Passion-Fruit
521,Arianna Morgan,Argentina,123,Boisterous Throwback,View,Murgh-Pulao,The Time Has Come Again For Disco,Face Painting,Fish
416,Syeda Shields,Laos,124,Time For Endless Adventures,Foam-Hand,Fried-Silk-Worm,All In World,Face Painting,HotDog
769,Dawid Paul,Paraguay,125,Kala Jora,View,Fish,Kala Jora,View,Kofta-Kabab
1417,Alisa Ramirez,Namibia,127,Tum Jeeto Ya Haro,Face Painting,Passion-Fruit,All In World,Face Painting,Passion-Fruit
258,Lester Valdez,United Kingdom,129,The Time Has Come Again For Disco,Shirts,Shirako,All In World,Shirts,Dragon-Fruit
457,Jean Barnes,Mauritania,130,Time For Endless Adventures,View,Passion-Fruit,Stay,View,Shirako
1151,Sachin Burns,Ukraine,132,Stay,View,Dragon-Fruit,Kala Jora,Face Painting,Fried-Silk-Worm
549,Walter Sawyer,Pakistan,133,Time For Endless Adventures,View,Fried-Silk-Worm,Stay,Foam-Hand,Passion-Fruit
922,Zakariya Velez,Sierra Leone,134,Tum Jeeto Ya Haro,Foam-Hand,Fish,The Time Has Come Again For Disco,Foam-Hand,Biryani
1367,Vincent Escobar,Kenya,135,Time For Endless Adventures,Shirts,Murgh-Pulao,Time For Endless Adventures,Flag,Dragon-Fruit
62,Jana Gibbons,St Kitts & Nevis,137,All In World,Seats,Kofta-Kabab,All In World,Shirts,Dragon-Fruit
1331,Leyla Barker,China,138,Kala Jora,Baja,Biryani,Tum Jeeto Ya Haro,Baja,Passion-Fruit
1429,Everly Byrd,Indonesia,139,The Time Has Come Again For Disco,Foam-Hand,Shirako,Time For Endless Adventures,Foam-Hand,Shirako
803,Kain Sanders,Cape Verde,143,Boisterous Throwback,Shirts,Dragon-Fruit,Time For Endless Adventures,Face Painting,HotDog
1004,Harri Frank,Ireland {Republic},144,Boisterous Throwback,Baja,Murgh-Pulao,Kala Jora,Face Painting,Dragon-Fruit
1456,Reuben Farrell,Ethiopia,145,The Time Has Come Again For Disco,Baja,Dragon-Fruit,Tum Jeeto Ya Haro,Seats,Dragon-Fruit
1383,Soraya Hart,Kenya,146,Stay,View,Shirako,Stay,Face Painting,Fried-Silk-Worm
1354,Teddy Harris,Congo,147,Boisterous Throwback,Foam-Hand,Kofta-Kabab,All In World,Seats,Kofta-Kabab
1314,Melanie Daniel,Ghana,152,All In World,Seats,HotDog,Stay,Baja,Kofta-Kabab
182,Zaina Barnett,Czech Republic,153,Boisterous Throwback,Baja,Shirako,Stay,View,Fish
1338,Malik Cooper,Comoros,154,Kala Jora,Baja,Shirako,Stay,Flag,Fish
871,May Hull,Algeria,156,All In World,Seats,Murgh-Pulao,Time For Endless Adventures,Seats,Biryani
1442,Jannat Fitzpatrick,Oman,157,Kala Jora,Face Painting,Dragon-Fruit,Time For Endless Adventures,View,Dragon-Fruit
1058,Nannie Buck,Belgium,158,Tum Jeeto Ya Haro,Face Painting,Shirako,Kala Jora,Seats,Fish
723,Jac Noble,Iran,159,Tum Jeeto Ya Haro,Seats,Biryani,Kala Jora,Flag,HotDog
1395,Aleksander Rodriguez,Nauru,160,Boisterous Throwback,Flag,Dragon-Fruit,Boisterous Throwback,Flag,Dragon-Fruit
278,Iona Riley,Uruguay,161,All In World,Face Painting,Fish,Kala Jora,Baja,Fish
1327,Kirsty Becker,Australia,162,Kala Jora,Foam-Hand,HotDog,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm
1223,Ishaan Irwin,Samoa,164,All In World,Baja,Fried-Silk-Worm,Boisterous Throwback,View,Murgh-Pulao
1026,Bernice Wong,Serbia,166,Tum Jeeto Ya Haro,Seats,Kofta-Kabab,Tum Jeeto Ya Haro,View,Shirako
905,Mariya Stanley,Italy,167,Boisterous Throwback,Seats,Murgh-Pulao,All In World,Foam-Hand,Biryani
576,Malakai Pruitt,Turkmenistan,168,All In World,Flag,HotDog,Boisterous Throwback,Seats,Biryani
1385,Iqra Frederick,Tonga,169,Stay,Shirts,Dragon-Fruit,Boisterous Throwback,Flag,Dragon-Fruit
794,Alissa Bishop,Rwanda,171,The Time Has Come Again For Disco,View,Dragon-Fruit,Tum Jeeto Ya Haro,Face Painting,Fried-Silk-Worm
781,Safia Villanueva,Gambia,172,Stay,Flag,Shirako,All In World,Foam-Hand,Fried-Silk-Worm
1220,Nellie Bernard,Egypt,173,Boisterous Throwback,View,Biryani,The Time Has Come Again For Disco,Seats,Passion-Fruit
1457,Luc Kennedy,Nicaragua,175,Time For Endless Adventures,Seats,Dragon-Fruit,Stay,Seats,Kofta-Kabab
376,Sahil Dickson,Netherlands,177,The Time Has Come Again For Disco,Shirts,Biryani,Stay,Seats,Shirako
1432,Michaela Bates,Serbia,178,Boisterous Throwback,Seats,Biryani,All In World,Face Painting,Shirako
1073,Hollie Nunez,Ivory Coast,179,Time For Endless Adventures,Shirts,Dragon-Fruit,Kala Jora,Seats,Murgh-Pulao
1114,Maizie Slater,Georgia,180,The Time Has Come Again For Disco,Foam-Hand,Biryani,Stay,Seats,Biryani
452,Homer Finch,Iraq,181,Time For Endless Adventures,View,Kofta-Kabab,Boisterous Throwback,View,Shirako
412,Hannah Wilcox,Equatorial Guinea,182,Tum Jeeto Ya Haro,Shirts,Biryani,Tum Jeeto Ya Haro,Seats,Kofta-Kabab
878,Ava-Rose Dalton,Japan,183,Boisterous Throwback,Face Painting,Kofta-Kabab,Tum Jeeto Ya Haro,Face Painting,Biryani
864,Mackenzie Atkins,Belarus,184,Tum Jeeto Ya Haro,Seats,Murgh-Pulao,The Time Has Come Again For Disco,View,Fish
982,Aiden Joyce,Mozambique,185,Boisterous Throwback,Seats,Fish,Kala Jora,Shirts,Murgh-Pulao
1334,Bryan Tapia,Cameroon,186,Boisterous Throwback,Foam-Hand,Kofta-Kabab,Tum Jeeto Ya Haro,Face Painting,Murgh-Pulao
1289,Oliver Stanton,Paraguay,187,Stay,View,Passion-Fruit,All In World,Foam-Hand,Murgh-Pulao
857,Kelsie Greene,Guatemala,190,Boisterous Throwback,Seats,Biryani,Boisterous Throwback,Flag,Murgh-Pulao
327,Betsy Vasquez,China,191,Stay,View,Dragon-Fruit,Tum Jeeto Ya Haro,Shirts,Murgh-Pulao
1337,Joel Johnston,Lebanon,192,Stay,Seats,Dragon-Fruit,Kala Jora,Flag,Passion-Fruit
67,Abdullahi Vasquez,Congo,194,Kala Jora,Baja,Fried-Silk-Worm,Kala Jora,View,Fried-Silk-Worm
684,Janice Wood,Australia,195,Boisterous Throwback,Seats,Dragon-Fruit,Stay,Shirts,Kofta-Kabab
548,Maksymilian Skinner,Iran,196,The Time Has Come Again For Disco,Face Painting,Fried-Silk-Worm,Boisterous Throwback,Seats,Dragon-Fruit
742,Amaya Thomson,Guyana,197,All In World,Seats,Shirako,Stay,Foam-Hand,Murgh-Pulao
1165,Mathilda Mosley,Central African Rep,198,Stay,View,Biryani,Boisterous Throwback,Seats,Biryani
953,Suzanne Parsons,Congo {Democratic Rep},199,Stay,Flag,Fried-Silk-Worm,All In World,Baja,Dragon-Fruit
1046,Juliet Hopkins,Portugal,201,The Time Has Come Again For Disco,Foam-Hand,Kofta-Kabab,All In World,Foam-Hand,Shirako
1437,Katherine Lucero,Bolivia,203,All In World,Face Painting,HotDog,Time For Endless Adventures,Shirts,HotDog
923,Alistair Hubbard,Slovakia,204,Time For Endless Adventures,Flag,Dragon-Fruit,All In World,Foam-Hand,Fried-Silk-Worm
1347,Magnus Andrews,Canada,205,Time For Endless Adventures,Face Painting,Kofta-Kabab,All In World,Face Painting,Kofta-Kabab
1112,Nikodem Bryan,Lebanon,206,Stay,Seats,HotDog,All In World,Seats,HotDog
490,Michaela Gibson,Burkina,207,All In World,Flag,Fried-Silk-Worm,Stay,Seats,Dragon-Fruit
317,Conrad Nunez,Kosovo,208,Kala Jora,Foam-Hand,Biryani,Tum Jeeto Ya Haro,Seats,Kofta-Kabab
1380,Viola Vega,Bhutan,209,All In World,View,Fish,Boisterous Throwback,Foam-Hand,Shirako
1287,Gwen Randolph,Zambia,210,Kala Jora,Foam-Hand,Kofta-Kabab,Kala Jora,View,Murgh-Pulao
569,Nicola Gillespie,Tuvalu,211,Time For Endless Adventures,Shirts,HotDog,Stay,Flag,Shirako
927,Courtney Avila,Croatia,212,Tum Jeeto Ya Haro,View,Kofta-Kabab,All In World,Seats,Shirako
740,Diane Hubbard,Taiwan,213,Kala Jora,Baja,Dragon-Fruit,Tum Jeeto Ya Haro,Foam-Hand,HotDog
420,Rayhan Alexander,United Arab Emirates,214,The Time Has Come Again For Disco,View,Passion-Fruit,Boisterous Throwback,View,Passion-Fruit
1484,Sabrina Pacheco,Trinidad & Tobago,215,All In World,Face Painting,Passion-Fruit,All In World,Flag,Passion-Fruit
210,Norman Marquez,Romania,216,Stay,Seats,HotDog,Tum Jeeto Ya Haro,Foam-Hand,Shirako
791,Woody Franklin,Kenya,217,Time For Endless Adventures,View,Kofta-Kabab,Kala Jora,View,Biryani
672,Clara Jensen,Thailand,218,Tum Jeeto Ya Haro,Face Painting,Passion-Fruit,Boisterous Throwback,Shirts,Biryani
1489,Isobella Barry,Switzerland,219,The Time Has Come Again For Disco,Flag,Biryani,All In World,Shirts,Murgh-Pulao
1493,Brodie Oneal,Georgia,220,Time For Endless Adventures,Face Painting,Murgh-Pulao,Kala Jora,Foam-Hand,Fish
598,Lillie Key,Congo,223,Kala Jora,Shirts,HotDog,Tum Jeeto Ya Haro,Face Painting,Kofta-Kabab
135,Genevieve Bryant,Portugal,225,Tum Jeeto Ya Haro,Foam-Hand,HotDog,Tum Jeeto Ya Haro,Foam-Hand,Fried-Silk-Worm
1280,Lacie Barron,Panama,226,Stay,Shirts,Dragon-Fruit,All In World,Foam-Hand,HotDog
862,Evan Harrison,Andorra,227,The Time Has Come Again For Disco,Flag,Fish,Boisterous Throwback,View,Passion-Fruit
613,Cayden John,Australia,230,All In World,View,Kofta-Kabab,Time For Endless Adventures,Flag,Fish
1482,Lori Sherman,Mauritius,233,Kala Jora,Face Painting,Dragon-Fruit,Kala Jora,Face Painting,HotDog
205,Ellen Rubio,Czech Republic,234,Tum Jeeto Ya Haro,Shirts,Biryani,Kala Jora,Seats,Shirako
1416,Niall Butler,Palestine,235,Time For Endless Adventures,Flag,Fish,Kala Jora,Foam-Hand,Murgh-Pulao
44,Lola Wyatt,Norway,236,Boisterous Throwback,Seats,Passion-Fruit,The Time Has Come Again For Disco,Baja,Dragon-Fruit
1169,Vanessa Melendez,Uruguay,237,Boisterous Throwback,Face Painting,Kofta-Kabab,Kala Jora,Flag,Fried-Silk-Worm
1477,Lena Ballard,Turkmenistan,239,All In World,Face Painting,Fish,Boisterous Throwback,Flag,Murgh-Pulao
475,Serena Shannon,Venezuela,243,Time For Endless Adventures,Foam-Hand,Fried-Silk-Worm,The Time Has Come Again For Disco,Flag,Biryani
1306,Leila Warner,Uganda,244,Boisterous Throwback,Flag,Passion-Fruit,Stay,Flag,Kofta-Kabab
874,Max Clark,Algeria,245,Time For Endless Adventures,Baja,Passion-Fruit,Kala Jora,Baja,HotDog
444,Mohammad Gill,France,246,Time For Endless Adventures,Face Painting,Kofta-Kabab,Kala Jora,Seats,Dragon-Fruit
967,Arran Cook,Bahrain,247,Stay,Seats,Fish,Boisterous Throwback,Flag,Fried-Silk-Worm
458,Henri Villa,Egypt,248,Boisterous Throwback,Shirts,Biryani,Boisterous Throwback,Baja,Shirako
824,Stephen Massey,United Arab Emirates,249,Stay,Baja,Fried-Silk-Worm,Kala Jora,Foam-Hand,Passion-Fruit
1059,Prince Watkins,Oman,251,Boisterous Throwback,Face Painting,Kofta-Kabab,Time For Endless Adventures,Baja,Passion-Fruit
1420,Adele Wu,Liberia,252,Time For Endless Adventures,Foam-Hand,Fish,The Time Has Come Again For Disco,Baja,Dragon-Fruit
909,Kristian Jacobs,Taiwan,253,Boisterous Throwback,Face Painting,Biryani,Tum Jeeto Ya Haro,Flag,HotDog
19,Ruqayyah Moody,Ireland {Republic},254,The Time Has Come Again For Disco,Face Painting,Biryani,Time For Endless Adventures,View,Fish
369,Lori Terry,Nauru,255,The Time Has Come Again For Disco,Seats,HotDog,All In World,Foam-Hand,Kofta-Kabab
1392,Ayah Mccall,Montenegro,257,Stay,Face Painting,Kofta-Kabab,Time For Endless Adventures,Face Painting,Dragon-Fruit
1448,Mackenzie Grimes,Laos,258,Stay,Seats,HotDog,The Time Has Come Again For Disco,View,Fish
246,Ty Berger,Azerbaijan,259,The Time Has Come Again For Disco,Baja,Fish,Stay,Shirts,Kofta-Kabab
511,Patrick Morris,Bangladesh,260,Boisterous Throwback,Flag,Murgh-Pulao,All In World,Flag,Fried-Silk-Worm
719,Valentina Burgess,Swaziland,261,Boisterous Throwback,Shirts,Fried-Silk-Worm,The Time Has Come Again For Disco,Shirts,HotDog
437,Sandra Trujillo,Benin,262,Boisterous Throwback,Baja,Fish,Time For Endless Adventures,Shirts,HotDog
1468,Fannie Harvey,Panama,263,Time For Endless Adventures,Face Painting,Biryani,Kala Jora,Foam-Hand,Passion-Fruit
59,Carla Wright,Thailand,266,Kala Jora,Shirts,Dragon-Fruit,Boisterous Throwback,Shirts,Kofta-Kabab
1453,Monty Berger,United Kingdom,267,Boisterous Throwback,Shirts,Shirako,All In World,Foam-Hand,Murgh-Pulao
1499,Faizan Ashley,Belarus,268,Kala Jora,Seats,Fried-Silk-Worm,The Time Has Come Again For Disco,Face Painting,Passion-Fruit
1024,Stanley Steele,Saudi Arabia,269,Stay,Baja,Kofta-Kabab,The Time Has Come Again For Disco,Foam-Hand,Dragon-Fruit
1013,Kacper Bowen,Albania,270,Stay,View,Murgh-Pulao,The Time Has Come Again For Disco,Seats,Kofta-Kabab
877,Trinity Potter,Congo,273,Boisterous Throwback,View,Murgh-Pulao,Time For Endless Adventures,Seats,Fried-Silk-Worm
1474,Leyton Sanchez,Australia,274,Tum Jeeto Ya Haro,Seats,Shirako,Stay,Seats,Fish
1018,Lillie Mccoy,Denmark,275,Boisterous Throwback,Foam-Hand,Fried-Silk-Worm,Kala Jora,View,Fish
197,Phoenix Keith,Kenya,276,All In World,Foam-Hand,Shirako,Boisterous Throwback,Flag,Biryani
1268,Jane Holloway,San Marino,278,Kala Jora,Baja,Fish,Boisterous Throwback,Seats,Passion-Fruit
749,Syeda Alexander,Swaziland,279,Kala Jora,Foam-Hand,Dragon-Fruit,Boisterous Throwback,View,Fish
1431,Oisin Mckenzie,Senegal,280,Stay,Baja,Dragon-Fruit,Tum Jeeto Ya Haro,Baja,Dragon-Fruit
1394,Qasim O'Quinn,Italy,282,Kala Jora,Shirts,Biryani,Tum Jeeto Ya Haro,Foam-Hand,Fried-Silk-Worm
1090,Malachy Melendez,Morocco,283,All In World,Baja,Kofta-Kabab,Kala Jora,Shirts,Biryani
668,Iestyn Lloyd,Guatemala,284,Stay,Face Painting,Shirako,Kala Jora,Shirts,Passion-Fruit
485,Ada Wilkinson,Tanzania,286,All In World,Shirts,Fried-Silk-Worm,The Time Has Come Again For Disco,Seats,Murgh-Pulao
1084,Jemima Chase,Belgium,287,Tum Jeeto Ya Haro,Foam-Hand,Passion-Fruit,The Time Has Come Again For Disco,Seats,Shirako
