ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
497,Byron Williams,Bahrain,617,Tum Jeeto Ya Haro,Shirts,Fried-Silk-Worm,All In World,View,55
315,Martina Levy,Korea North,629,Tum Jeeto Ya Haro,Face Painting,Passion-Fruit,Kala Jora,Baja,73
533,Nikodem Connor,Bhutan,634,Kala Jora,Seats,Passion-Fruit,Stay,Flag,Passion-Fruit
590,Wanda Espinoza,Bolivia,636,The Time Has Come Again For Disco,Baja,Murgh-Pulao,Time For Endless Adventures,Face Painting,Passion-Fruit
313,Josef Abbott,Tonga,639,Time For Endless Adventures,Shirts,HotDog,All In World,Shirts,Biryani
739,Edgar Rush,Peru,641,Stay,View,Dragon-Fruit,Boisterous Throwback,Baja,Biryani
627,Phoebe Boyle,Samoa,650,The Time Has Come Again For Disco,Seats,Dragon-Fruit,The Time Has Come Again For Disco,Seats,Kofta-Kabab
453,Tahlia Hudson,Switzerland,676,The Time Has Come Again For Disco,View,Biryani,Stay,Flag,Kofta-Kabab
152,Lauren Vaughn,Yemen,692,Kala Jora,Seats,Biryani,The Time Has Come Again For Disco,Shirts,Dragon-Fruit
733,Stacey Graham,Cambodia,701,Kala Jora,Flag,Fish,Tum Jeeto Ya Haro,Flag,Fried-Silk-Worm
418,Enya Park,Myanmar,705,Time For Endless Adventures,View,Murgh-Pulao,Boisterous Throwback,Flag,63
499,Donovan Bowers,Afghanistan,708,Kala Jora,Seats,Dragon-Fruit,Stay,Flag,Murgh-Pulao
405,Ruqayyah Pittman,Ethiopia,716,Kala Jora,View,Fish,Stay,Flag,Fried-Silk-Worm
279,Pearl Nguyen,Peru,719,The Time Has Come Again For Disco,Foam-Hand,Fried-Silk-Worm,The Time Has Come Again For Disco,Foam-Hand,Fried-Silk-Worm
243,Lucie Vaughan,Bangladesh,724,Kala Jora,Foam-Hand,Murgh-Pulao,Time For Endless Adventures,Face Painting,Fried-Silk-Worm
386,Princess Daugherty,Paraguay,739,All In World,Face Painting,Shirako,Tum Jeeto Ya Haro,Seats,69
738,Emilie Mcintyre,Dominican Republic,741,Time For Endless Adventures,View,Fish,All In World,Flag,Dragon-Fruit
303,Emilio Gibbons,Bahrain,742,Time For Endless Adventures,Baja,Shirako,Stay,Face Painting,Dragon-Fruit
228,Shreya Collins,Maldives,748,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm,All In World,Seats,Shirako
422,Emily Wade,Uganda,754,Tum Jeeto Ya Haro,Shirts,Kofta-Kabab,The Time Has Come Again For Disco,View,Fish
307,Prince Hickman,Marshall Islands,774,Kala Jora,Baja,Kofta-Kabab,Boisterous Throwback,Face Painting,Dragon-Fruit
335,Emma Donovan,Norway,789,Kala Jora,Face Painting,Dragon-Fruit,The Time Has Come Again For Disco,Face Painting,HotDog
192,Rhianna Velez,Mali,793,Boisterous Throwback,View,Murgh-Pulao,Boisterous Throwback,Shirts,Kofta-Kabab
391,Marcel Duke,St Lucia,797,Boisterous Throwback,Foam-Hand,Dragon-Fruit,Time For Endless Adventures,Face Painting,Murgh-Pulao
646,Xavier Fitzgerald,Estonia,803,Kala Jora,Seats,Kofta-Kabab,All In World,Shirts,Kofta-Kabab
505,Ariana Mahoney,Mauritania,830,All In World,Shirts,Fried-Silk-Worm,All In World,Baja,Fish
729,Ruth Lynch,Romania,832,Boisterous Throwback,Face Painting,Murgh-Pulao,Stay,View,Biryani
638,Anastasia Lane,Honduras,835,Boisterous Throwback,Shirts,Passion-Fruit,Stay,Foam-Hand,Murgh-Pulao
6,Eliza O'Brien,Philippines,851,Kala Jora,Flag,Shirako,Tum Jeeto Ya Haro,Seats,113
657,Kiana Dotson,Mongolia,863,Tum Jeeto Ya Haro,Seats,Murgh-Pulao,Stay,View,Murgh-Pulao
181,Rachael Humphrey,Ireland {Republic},870,All In World,View,Passion-Fruit,Kala Jora,Flag,Passion-Fruit
95,Lyra Rios,Vietnam,876,The Time Has Come Again For Disco,View,Murgh-Pulao,Tum Jeeto Ya Haro,Seats,Shirako
49,Lawson Tucker,Guyana,878,All In World,Seats,Biryani,Tum Jeeto Ya Haro,View,HotDog
402,Maggie Bailey,Costa Rica,887,Stay,Shirts,Dragon-Fruit,All In World,Flag,Fried-Silk-Worm
308,Daniela Tanner,Slovenia,895,Tum Jeeto Ya Haro,View,Dragon-Fruit,The Time Has Come Again For Disco,Foam-Hand,Biryani
471,Roxanne Wang,Yemen,898,Time For Endless Adventures,Seats,Kofta-Kabab,Tum Jeeto Ya Haro,Face Painting,Shirako
165,Claire Barnett,Fiji,904,Kala Jora,Baja,Murgh-Pulao,Kala Jora,Face Painting,Fish
271,Alison Maxwell,Angola,906,The Time Has Come Again For Disco,Seats,Passion-Fruit,Stay,Face Painting,Passion-Fruit
698,Macauley Scott,Gambia,912,All In World,Foam-Hand,Murgh-Pulao,The Time Has Come Again For Disco,Baja,Passion-Fruit
3,Carol Keith,Marshall Islands,916,Time For Endless Adventures,Seats,Biryani,Kala Jora,Seats,HotDog
36,Albie Owens,Eritrea,927,Tum Jeeto Ya Haro,Shirts,Passion-Fruit,Time For Endless Adventures,Shirts,Murgh-Pulao
459,Robyn Williamson,Eritrea,930,Kala Jora,Shirts,Fried-Silk-Worm,All In World,Face Painting,Shirako
651,Seamus Rosario,Ivory Coast,933,Time For Endless Adventures,Face Painting,Passion-Fruit,Stay,Shirts,HotDog
364,Ewan Glenn,Lesotho,942,All In World,Shirts,Fried-Silk-Worm,All In World,Shirts,Kofta-Kabab
702,Inaaya Clay,Sao Tome & Principe,955,Tum Jeeto Ya Haro,Seats,Shirako,The Time Has Come Again For Disco,Face Painting,Shirako
50,Cassie Martinez,Djibouti,961,Kala Jora,Foam-Hand,Fried-Silk-Worm,The Time Has Come Again For Disco,Flag,Murgh-Pulao
170,Angel Leach,Bosnia Herzegovina,968,Kala Jora,Baja,Murgh-Pulao,Boisterous Throwback,View,Shirako
351,Conor Mccormick,Japan,972,Time For Endless Adventures,Baja,Fried-Silk-Worm,Kala Jora,Baja,Passion-Fruit
466,Adil Cortez,Czech Republic,976,All In World,Baja,Dragon-Fruit,Stay,Shirts,Murgh-Pulao
254,Dale Vargas,Chile,984,The Time Has Come Again For Disco,Foam-Hand,Biryani,The Time Has Come Again For Disco,Baja,Fried-Silk-Worm
197,Lucy Mayo,Malaysia,986,Tum Jeeto Ya Haro,Flag,Murgh-Pulao,Boisterous Throwback,Shirts,Shirako
17,Jenna Banks,Ethiopia,994,Tum Jeeto Ya Haro,Foam-Hand,Passion-Fruit,All In World,Shirts,Kofta-Kabab
251,Rosie Moss,Laos,998,All In World,Baja,Fish,Time For Endless Adventures,View,Biryani
246,Josh Burgess,Nigeria,999,Tum Jeeto Ya Haro,View,Dragon-Fruit,Tum Jeeto Ya Haro,Flag,Dragon-Fruit
675,Lara French,Sri Lanka,1000,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm,The Time Has Come Again For Disco,Shirts,Murgh-Pulao
629,Nataniel Herman,Portugal,1011,Kala Jora,View,Fish,Boisterous Throwback,Face Painting,Biryani
159,Robin Shah,Luxembourg,1019,Kala Jora,Baja,HotDog,Kala Jora,View,Fried-Silk-Worm
18,Edgar Beasley,Azerbaijan,1020,Tum Jeeto Ya Haro,View,HotDog,Kala Jora,Baja,Fish
636,Harold Lucero,Barbados,1024,The Time Has Come Again For Disco,View,Kofta-Kabab,Tum Jeeto Ya Haro,Foam-Hand,Murgh-Pulao
549,Leanne Morrison,Benin,1050,Kala Jora,Foam-Hand,Shirako,All In World,Face Painting,Dragon-Fruit
492,Paige Deleon,Chile,1063,Tum Jeeto Ya Haro,Seats,Biryani,Time For Endless Adventures,View,Fish
649,Todd Barrett,Laos,1080,Time For Endless Adventures,Flag,Fish,Stay,Baja,Fish
488,Lila Higgins,Ireland {Republic},1095,Time For Endless Adventures,Seats,Fried-Silk-Worm,Stay,Seats,Fish
280,Kyran Blackwell,Lebanon,1096,Stay,Flag,Shirako,Boisterous Throwback,Baja,77
586,Shelby Garner,Nauru,1109,The Time Has Come Again For Disco,View,Murgh-Pulao,Time For Endless Adventures,Flag,Biryani
661,Linda Sanchez,Uruguay,1120,Stay,Foam-Hand,Fish,Kala Jora,Face Painting,HotDog
189,Todd Guerra,Luxembourg,1126,Kala Jora,Shirts,HotDog,Time For Endless Adventures,Face Painting,Fish
507,Melody Cochran,Uruguay,1140,The Time Has Come Again For Disco,Shirts,HotDog,Time For Endless Adventures,Shirts,Dragon-Fruit
270,Hussain Sawyer,Lesotho,1143,Time For Endless Adventures,Flag,Biryani,Tum Jeeto Ya Haro,Face Painting,79
550,Finnley Peck,Switzerland,1149,Boisterous Throwback,Face Painting,Kofta-Kabab,All In World,Seats,Murgh-Pulao
537,Emre Elliott,Madagascar,1150,Kala Jora,Shirts,Biryani,The Time Has Come Again For Disco,Face Painting,Fish
496,Keisha John,Sudan,1162,Boisterous Throwback,Foam-Hand,Shirako,Time For Endless Adventures,Seats,Kofta-Kabab
592,Tomasz Carpenter,Senegal,1163,All In World,Flag,Murgh-Pulao,The Time Has Come Again For Disco,Face Painting,Murgh-Pulao
267,Polly Deleon,Djibouti,1179,Time For Endless Adventures,Foam-Hand,Murgh-Pulao,Time For Endless Adventures,Baja,Kofta-Kabab
282,Lottie Ball,Haiti,1198,Time For Endless Adventures,Shirts,Kofta-Kabab,Tum Jeeto Ya Haro,Seats,Passion-Fruit
29,Carrie Winter,Singapore,1206,Time For Endless Adventures,Face Painting,HotDog,Tum Jeeto Ya Haro,Baja,Kofta-Kabab
578,Samara Brennan,Malta,1207,Stay,Face Painting,HotDog,The Time Has Come Again For Disco,Foam-Hand,46
52,Whitney Maldonado,Trinidad & Tobago,1210,Kala Jora,Shirts,HotDog,Kala Jora,Foam-Hand,Fish
306,Sian Ballard,Zimbabwe,1216,Time For Endless Adventures,Face Painting,Murgh-Pulao,Stay,Foam-Hand,Fried-Silk-Worm
605,Lyndon Arroyo,Suriname,1227,Kala Jora,Baja,HotDog,Kala Jora,Baja,Dragon-Fruit
304,Eddie Rice,Malaysia,1228,The Time Has Come Again For Disco,Shirts,Kofta-Kabab,Kala Jora,Flag,HotDog
237,Cecilia Hogan,Norway,1230,Kala Jora,Seats,Murgh-Pulao,Boisterous Throwback,Shirts,Fried-Silk-Worm
106,Niamh Riley,Congo {Democratic Rep},1231,Boisterous Throwback,Flag,Kofta-Kabab,Boisterous Throwback,Baja,Shirako
148,Sumaya Combs,New Zealand,1232,Tum Jeeto Ya Haro,View,Fish,The Time Has Come Again For Disco,Face Painting,Kofta-Kabab
410,Faye Doherty,Kenya,1247,All In World,Flag,Biryani,The Time Has Come Again For Disco,Shirts,67
749,Meghan Gould,United Kingdom,1250,All In World,Face Painting,Biryani,The Time Has Come Again For Disco,Foam-Hand,Biryani
190,Kajus Calhoun,Lithuania,1261,Stay,Shirts,Biryani,Stay,Baja,Kofta-Kabab
375,Leanne Mcbride,Grenada,1266,Tum Jeeto Ya Haro,Flag,Fish,The Time Has Come Again For Disco,Face Painting,Shirako
745,Arman Gregory,Lithuania,1285,Stay,Foam-Hand,Shirako,The Time Has Come Again For Disco,Shirts,Passion-Fruit
566,Inaaya Weeks,South Africa,1288,Time For Endless Adventures,Baja,Murgh-Pulao,The Time Has Come Again For Disco,Baja,Passion-Fruit
430,Shawn Phelps,Equatorial Guinea,1300,Kala Jora,Baja,Shirako,Stay,Shirts,Kofta-Kabab
643,Rosemary Duffy,Moldova,1320,The Time Has Come Again For Disco,Baja,Passion-Fruit,Stay,Foam-Hand,Kofta-Kabab
171,Donald Connor,Uruguay,1323,Stay,Flag,Fried-Silk-Worm,Stay,Flag,Fried-Silk-Worm
600,Trey Yates,Pakistan,1333,Stay,Face Painting,HotDog,Boisterous Throwback,Foam-Hand,Biryani
320,Theodore Sanders,Ghana,1334,Kala Jora,Flag,HotDog,The Time Has Come Again For Disco,Seats,Fried-Silk-Worm
694,Alyssa Clements,Turkmenistan,1336,The Time Has Come Again For Disco,Seats,Passion-Fruit,Stay,Shirts,Biryani
338,Paige Austin,Denmark,1342,Tum Jeeto Ya Haro,Baja,Passion-Fruit,Stay,View,Fish
154,Marjorie Boone,Tuvalu,1365,Tum Jeeto Ya Haro,Shirts,Murgh-Pulao,Boisterous Throwback,Shirts,HotDog
624,Glenn Kemp,Indonesia,1386,Time For Endless Adventures,Baja,Passion-Fruit,Time For Endless Adventures,Foam-Hand,Passion-Fruit
194,Lillian Castaneda,Samoa,1394,Tum Jeeto Ya Haro,Baja,Kofta-Kabab,The Time Has Come Again For Disco,Shirts,Shirako
421,Rayhan Jenkins,Monaco,1399,All In World,Foam-Hand,Biryani,Boisterous Throwback,Face Painting,Murgh-Pulao
677,Natalie Cordova,Lebanon,1406,Stay,Seats,Fried-Silk-Worm,Stay,Foam-Hand,Kofta-Kabab
296,Sara Khan,Fiji,1416,Kala Jora,Shirts,Fried-Silk-Worm,Tum Jeeto Ya Haro,Shirts,Fried-Silk-Worm
409,Sahil Tucker,Lithuania,1427,All In World,Face Painting,Biryani,Tum Jeeto Ya Haro,Foam-Hand,Passion-Fruit
310,Paul O'Moore,Cyprus,1435,Time For Endless Adventures,Shirts,Kofta-Kabab,Stay,View,Passion-Fruit
750,Bailey Lee,Andorra,1437,All In World,Shirts,Murgh-Pulao,Kala Jora,Face Painting,Biryani
379,Anoushka Santiago,Malta,1440,Stay,Face Painting,Kofta-Kabab,Boisterous Throwback,Seats,Passion-Fruit
330,Maria Morgan,Andorra,1441,All In World,Flag,Passion-Fruit,Kala Jora,Foam-Hand,Passion-Fruit
220,Iwan Warren,Uzbekistan,1444,Time For Endless Adventures,Face Painting,Shirako,Boisterous Throwback,Seats,Fried-Silk-Worm
368,Gabriela Acevedo,Central African Rep,1449,All In World,Shirts,HotDog,Boisterous Throwback,Flag,Biryani
80,Charles Paul,Libya,1450,Kala Jora,Baja,Biryani,All In World,View,Shirako
28,Lorenzo Newton,San Marino,1486,Time For Endless Adventures,Seats,Kofta-Kabab,Tum Jeeto Ya Haro,Shirts,Passion-Fruit
428,Priya Shelton,Myanmar,1492,Time For Endless Adventures,View,HotDog,Kala Jora,Foam-Hand,Dragon-Fruit
599,Lea Gibbs,Netherlands,1494,All In World,Baja,HotDog,Kala Jora,Foam-Hand,46
481,Reuben Fowler,Central African Rep,1503,Time For Endless Adventures,Shirts,Kofta-Kabab,All In World,Face Painting,Passion-Fruit
597,Nannie Flynn,Kenya,1506,Tum Jeeto Ya Haro,Foam-Hand,Shirako,Time For Endless Adventures,Face Painting,Dragon-Fruit
498,Brian Matthews,Tunisia,1523,Stay,Seats,Shirako,Kala Jora,Flag,Kofta-Kabab
509,Matthew Hendricks,Philippines,1539,Kala Jora,Flag,HotDog,All In World,Seats,54
478,Mohammed Boyd,Georgia,1548,Stay,Face Painting,Fried-Silk-Worm,Boisterous Throwback,Foam-Hand,Dragon-Fruit
67,Md Blackwell,Bulgaria,1554,All In World,View,Fish,Boisterous Throwback,Baja,Kofta-Kabab
187,Kenneth Mcconnell,Comoros,1563,Kala Jora,Seats,Murgh-Pulao,Stay,Flag,Dragon-Fruit
446,Sally Stevens,Benin,1567,Stay,Foam-Hand,Passion-Fruit,The Time Has Come Again For Disco,Baja,HotDog
204,Vinny Livingston,Rwanda,1578,Tum Jeeto Ya Haro,Flag,HotDog,The Time Has Come Again For Disco,Face Painting,Shirako
113,Edward Reeves,El Salvador,1580,Boisterous Throwback,Flag,Fish,Kala Jora,Foam-Hand,HotDog
382,Nieve Poole,Ivory Coast,1599,Boisterous Throwback,Face Painting,HotDog,Tum Jeeto Ya Haro,Seats,Fish
140,Raphael Garcia,Samoa,1601,Tum Jeeto Ya Haro,Shirts,Dragon-Fruit,The Time Has Come Again For Disco,Shirts,Fish
456,Humza Murray,South Sudan,1605,Stay,Shirts,Fried-Silk-Worm,Boisterous Throwback,Seats,Shirako
104,Zainab Kirk,South Sudan,1624,All In World,Shirts,Shirako,Kala Jora,Foam-Hand,99
615,Celia Gillespie,Bahamas,1635,Kala Jora,View,Kofta-Kabab,Boisterous Throwback,Seats,Passion-Fruit
166,Khalid Wells,Nepal,1641,Time For Endless Adventures,Foam-Hand,Passion-Fruit,The Time Has Come Again For Disco,View,Fried-Silk-Worm
607,Ridwan Paul,Mauritius,1643,Stay,Baja,Dragon-Fruit,All In World,Flag,HotDog
431,Kaylum Hunt,Ivory Coast,1644,Stay,Baja,HotDog,Tum Jeeto Ya Haro,Shirts,Kofta-Kabab
293,Shakira Sanders,Iraq,1651,All In World,View,Kofta-Kabab,Tum Jeeto Ya Haro,View,Fried-Silk-Worm
432,Pippa Vega,Iraq,1654,Time For Endless Adventures,Baja,Passion-Fruit,Tum Jeeto Ya Haro,View,Fish
31,Kieron Hardy,Fiji,1661,Stay,Face Painting,Biryani,Stay,Baja,Murgh-Pulao
273,Rafe Decker,Thailand,1669,Time For Endless Adventures,Foam-Hand,Passion-Fruit,All In World,Shirts,Murgh-Pulao
495,Bryn Chaney,Maldives,1675,Tum Jeeto Ya Haro,Shirts,Fish,Kala Jora,Flag,Passion-Fruit
529,Karina Haney,Nicaragua,1678,Tum Jeeto Ya Haro,Face Painting,Biryani,Stay,Foam-Hand,Passion-Fruit
92,Andrew Frank,Fiji,1680,Boisterous Throwback,Shirts,Fried-Silk-Worm,Kala Jora,Foam-Hand,Dragon-Fruit
227,Ellis O'Brien,Saudi Arabia,1708,The Time Has Come Again For Disco,Shirts,Shirako,Boisterous Throwback,Face Painting,Fried-Silk-Worm
670,Jasper Carson,Estonia,1723,All In World,Shirts,Biryani,Stay,Shirts,Passion-Fruit
